,speech_date,gb_date,fomc_date,branch,speaker,y_actual,y_speech_implied
0,02/04/1993,17/03/1993,23/03/1993,RIC,broaddus,-0.219740437,-0.7033363
1,16/03/1995,25/01/1995,01/02/1995,RIC,broaddus,-1.119740437,-1.0725346
2,11/01/1996,14/12/1995,19/12/1995,NY,sp,0.180259563,-0.60658276
3,25/01/1996,14/12/1995,19/12/1995,NY,sp,0.180259563,-0.6670101
4,02/02/1996,26/01/1996,31/01/1996,KC,hoenig,-0.319740437,0.9680184
5,15/02/1996,26/01/1996,31/01/1996,CLE,jordan,-0.319740437,0.982569
6,20/02/1996,26/01/1996,31/01/1996,CLE,jordan,-0.319740437,1.0160758
7,22/02/1996,26/01/1996,31/01/1996,ATL,guynn,-0.319740437,0.95947826
8,27/02/1996,26/01/1996,31/01/1996,NY,sp,-0.319740437,1.1575518
9,11/03/1996,26/01/1996,31/01/1996,ATL,guynn,-0.319740437,0.62029374
10,19/03/1996,26/01/1996,31/01/1996,CLE,jordan,-0.319740437,0.9205979
11,21/03/1996,21/03/1996,26/03/1996,NY,sp,-2.319740437,-0.29804677
12,23/03/1996,21/03/1996,26/03/1996,NY,sp,-2.319740437,-0.33748767
13,25/03/1996,21/03/1996,26/03/1996,KC,hoenig,-2.319740437,-0.4562746
14,18/04/1996,21/03/1996,26/03/1996,CLE,jordan,-2.319740437,-0.36560562
15,24/04/1996,21/03/1996,26/03/1996,NY,sp,-2.319740437,-0.49644685
16,16/05/1996,16/05/1996,21/05/1996,CLE,jordan,-2.519740437,-1.1194772
17,23/05/1996,16/05/1996,21/05/1996,CLE,jordan,-2.519740437,-1.4938986
18,24/05/1996,16/05/1996,21/05/1996,ATL,guynn,-2.519740437,-1.1166923
19,05/06/1996,16/05/1996,21/05/1996,NY,sp,-2.519740437,-1.1542555
20,05/06/1996,16/05/1996,21/05/1996,KC,hoenig,-2.519740437,-1.114307
21,13/06/1996,16/05/1996,21/05/1996,FOMC,Greenspan,-2.519740437,-1.1030078
22,18/06/1996,16/05/1996,21/05/1996,FOMC,Kelley,-2.519740437,-1.1030078
23,19/06/1996,16/05/1996,21/05/1996,CLE,jordan,-2.519740437,-1.1089993
24,06/08/1996,26/06/1996,03/07/1996,CLE,jordan,-1.319740437,-1.1544988
25,08/09/1996,15/08/1996,20/08/1996,FOMC,Meyer,-1.119740437,-0.81667405
26,11/09/1996,15/08/1996,20/08/1996,NY,sp,-1.119740437,-0.7974155
27,11/09/1996,15/08/1996,20/08/1996,CLE,jordan,-1.119740437,-0.7159765
28,18/09/1996,18/09/1996,24/09/1996,CLE,jordan,-0.619740437,-0.9246001
29,19/09/1996,18/09/1996,24/09/1996,FOMC,Greenspan,-0.619740437,-0.8500961
30,19/09/1996,18/09/1996,24/09/1996,CLE,jordan,-0.619740437,-0.89633876
31,01/10/1996,18/09/1996,24/09/1996,CLE,jordan,-0.619740437,-0.8892847
32,02/10/1996,18/09/1996,24/09/1996,NY,sp,-0.619740437,-0.8847665
33,02/10/1996,18/09/1996,24/09/1996,FOMC,Lindsey,-0.619740437,-0.9075006
34,05/10/1996,18/09/1996,24/09/1996,FOMC,Greenspan,-0.619740437,-0.84854317
35,07/10/1996,18/09/1996,24/09/1996,FOMC,Greenspan,-0.619740437,-0.77602583
36,08/10/1996,18/09/1996,24/09/1996,CLE,jordan,-0.619740437,-1.0874754
37,08/10/1996,18/09/1996,24/09/1996,NY,sp,-0.619740437,-1.0557814
38,09/10/1996,18/09/1996,24/09/1996,FOMC,Lindsey,-0.619740437,-1.0224205
39,11/10/1996,18/09/1996,24/09/1996,FOMC,Lindsey,-0.619740437,-1.2534785
40,16/10/1996,18/09/1996,24/09/1996,FOMC,Greenspan,-0.619740437,-0.7787599
41,17/10/1996,18/09/1996,24/09/1996,RIC,broaddus,-0.619740437,-0.9784815
42,23/10/1996,18/09/1996,24/09/1996,NY,sp,-0.619740437,-0.93723345
43,24/10/1996,18/09/1996,24/09/1996,FOMC,Phillips,-0.619740437,-0.84695756
44,28/10/1996,18/09/1996,24/09/1996,ATL,guynn,-0.619740437,-0.9491489
45,31/10/1996,18/09/1996,24/09/1996,FOMC,Kelley,-0.619740437,-0.9140699
46,06/11/1996,06/11/1996,13/11/1996,NY,sp,-1.019740437,-0.7098922
47,06/11/1996,06/11/1996,13/11/1996,KC,hoenig,-1.019740437,-0.71906865
48,18/11/1996,06/11/1996,13/11/1996,FOMC,Greenspan,-1.019740437,-0.6498711
49,21/11/1996,06/11/1996,13/11/1996,FOMC,Meyer,-1.019740437,-0.6779867
50,22/11/1996,06/11/1996,13/11/1996,ATL,guynn,-1.019740437,-0.70156264
51,25/11/1996,06/11/1996,13/11/1996,FOMC,Phillips,-1.019740437,-0.651348
52,30/11/1996,06/11/1996,13/11/1996,CLE,jordan,-1.019740437,-0.74636585
53,03/12/1996,06/11/1996,13/11/1996,FOMC,Kelley,-1.019740437,-0.5303467
54,03/12/1996,06/11/1996,13/11/1996,NY,sp,-1.019740437,-0.682073
55,05/12/1996,06/11/1996,13/11/1996,FOMC,Greenspan,-1.019740437,-0.7029514
56,06/12/1996,06/11/1996,13/11/1996,FOMC,Greenspan,-1.019740437,-0.59613633
57,19/12/1996,12/12/1996,17/12/1996,FOMC,Rivlin,-0.419740437,-0.72049797
58,05/01/1997,12/12/1996,17/12/1996,FOMC,Meyer,-0.419740437,-0.7473421
59,06/01/1997,12/12/1996,17/12/1996,ATL,guynn,-0.419740437,-0.80548155
60,14/01/1997,12/12/1996,17/12/1996,FOMC,Greenspan,-0.419740437,-0.8369733
61,16/01/1997,12/12/1996,17/12/1996,FOMC,Meyer,-0.419740437,-0.88132375
62,23/01/1997,12/12/1996,17/12/1996,ATL,guynn,-0.419740437,-0.7821728
63,24/01/1997,12/12/1996,17/12/1996,FOMC,Meyer,-0.419740437,-0.77063996
64,28/01/1997,12/12/1996,17/12/1996,FOMC,Phillips,-0.419740437,-0.73708475
65,29/01/1997,29/01/1997,05/02/1997,FOMC,Kelley,-2.019740437,-0.67647
66,14/02/1997,29/01/1997,05/02/1997,FOMC,Phillips,-2.019740437,-0.6115742
67,21/02/1997,29/01/1997,05/02/1997,FOMC,Greenspan,-2.019740437,-0.7301633
68,21/02/1997,29/01/1997,05/02/1997,RIC,broaddus,-2.019740437,-0.68494225
69,03/03/1997,29/01/1997,05/02/1997,FOMC,Phillips,-2.019740437,-0.511461
70,07/03/1997,29/01/1997,05/02/1997,FOMC,Greenspan,-2.019740437,-0.54892445
71,07/03/1997,29/01/1997,05/02/1997,BOS,minehan,-2.019740437,-0.5090134
72,13/03/1997,29/01/1997,05/02/1997,FOMC,Rivlin,-2.019740437,-0.67954737
73,22/03/1997,19/03/1997,25/03/1997,FOMC,Greenspan,-0.719740437,-1.1352704
74,04/04/1997,19/03/1997,25/03/1997,FOMC,Rivlin,-0.719740437,-1.1356696
75,08/04/1997,19/03/1997,25/03/1997,CLE,jordan,-0.719740437,-1.045116
76,10/04/1997,19/03/1997,25/03/1997,FOMC,Meyer,-0.719740437,-1.1747754
77,12/04/1997,19/03/1997,25/03/1997,FOMC,Greenspan,-0.719740437,-1.098775
78,13/04/1997,19/03/1997,25/03/1997,CLE,jordan,-0.719740437,-1.1937327
79,17/04/1997,19/03/1997,25/03/1997,KC,hoenig,-0.719740437,-1.1307887
80,23/04/1997,19/03/1997,25/03/1997,ATL,guynn,-0.719740437,-1.1985826
81,24/04/1997,19/03/1997,25/03/1997,FOMC,Meyer,-0.719740437,-0.9913467
82,25/04/1997,19/03/1997,25/03/1997,CLE,jordan,-0.719740437,-1.2241476
83,29/04/1997,19/03/1997,25/03/1997,PHI,boehne,-0.719740437,-1.1417243
84,29/04/1997,19/03/1997,25/03/1997,FOMC,Greenspan,-0.719740437,-1.0959258
85,30/04/1997,19/03/1997,25/03/1997,ATL,guynn,-0.719740437,-1.177764
86,01/05/1997,19/03/1997,25/03/1997,SF,parry,-0.719740437,-1.0944109
87,01/05/1997,19/03/1997,25/03/1997,FOMC,Greenspan,-0.719740437,-1.1190674
88,03/05/1997,19/03/1997,25/03/1997,FOMC,Greenspan,-0.719740437,-1.1561586
89,07/05/1997,19/03/1997,25/03/1997,CLE,jordan,-0.719740437,-1.0742415
90,07/05/1997,19/03/1997,25/03/1997,ATL,guynn,-0.719740437,-1.2175541
91,08/05/1997,19/03/1997,25/03/1997,FOMC,Greenspan,-0.719740437,-1.0405473
92,23/05/1997,15/05/1997,20/05/1997,FOMC,Meyer,-0.819740437,-0.70339024
93,30/05/1997,15/05/1997,20/05/1997,NY,sp,-0.819740437,-0.57509625
94,04/06/1997,15/05/1997,20/05/1997,MIN,stern,-0.819740437,-0.3769341
95,10/06/1997,15/05/1997,20/05/1997,FOMC,Greenspan,-0.819740437,-0.7487968
96,12/06/1997,15/05/1997,20/05/1997,CLE,jordan,-0.819740437,-0.2865059
97,18/06/1997,15/05/1997,20/05/1997,FOMC,Phillips,-0.819740437,-0.2993173
98,18/06/1997,15/05/1997,20/05/1997,FOMC,Meyer,-0.819740437,-0.6847471
99,10/07/1997,25/06/1997,02/07/1997,CLE,jordan,-1.219740437,-0.8691503
100,23/07/1997,25/06/1997,02/07/1997,NY,sp,-1.219740437,-0.84268606
101,25/07/1997,25/06/1997,02/07/1997,MIN,stern,-1.219740437,-0.7923733
102,01/08/1997,25/06/1997,02/07/1997,RIC,broaddus,-1.219740437,-0.9202523
103,08/08/1997,25/06/1997,02/07/1997,ATL,guynn,-1.219740437,-0.90690815
104,04/09/1997,14/08/1997,19/08/1997,FOMC,Meyer,-1.819740437,-1.107448
105,05/09/1997,14/08/1997,19/08/1997,FOMC,Greenspan,-1.819740437,-0.98606604
106,10/09/1997,14/08/1997,19/08/1997,NY,sp,-1.819740437,-0.94540197
107,12/09/1997,14/08/1997,19/08/1997,FOMC,Greenspan,-1.819740437,-0.9892361
108,12/09/1997,14/08/1997,19/08/1997,FOMC,Meyer,-1.819740437,-1.1686816
109,15/09/1997,14/08/1997,19/08/1997,MIN,stern,-1.819740437,-1.0636427
110,15/09/1997,14/08/1997,19/08/1997,ATL,guynn,-1.819740437,-1.0400593
111,17/09/1997,14/08/1997,19/08/1997,FOMC,Meyer,-1.819740437,-0.94895566
112,19/09/1997,14/08/1997,19/08/1997,CLE,jordan,-1.819740437,-1.1315277
113,19/09/1997,14/08/1997,19/08/1997,FOMC,Phillips,-1.819740437,-0.9570923
114,21/09/1997,14/08/1997,19/08/1997,NY,sp,-1.819740437,-0.94512904
115,22/09/1997,14/08/1997,19/08/1997,CLE,jordan,-1.819740437,-1.1389802
116,23/09/1997,14/08/1997,19/08/1997,ATL,guynn,-1.819740437,-1.2208538
117,23/09/1997,14/08/1997,19/08/1997,FOMC,Kelley,-1.819740437,-0.93663013
118,03/10/1997,24/09/1997,30/09/1997,CLE,jordan,-2.719740437,-1.0821193
119,05/10/1997,24/09/1997,30/09/1997,FOMC,Greenspan,-2.719740437,-0.93221045
120,07/10/1997,24/09/1997,30/09/1997,CLE,jordan,-2.719740437,-1.0140676
121,11/10/1997,24/09/1997,30/09/1997,FOMC,Greenspan,-2.719740437,-1.1168231
122,14/10/1997,24/09/1997,30/09/1997,FOMC,Greenspan,-2.719740437,-1.1415694
123,14/10/1997,24/09/1997,30/09/1997,FOMC,Meyer,-2.719740437,-0.9736209
124,14/10/1997,24/09/1997,30/09/1997,FOMC,Greenspan,-2.719740437,-0.9737774
125,15/10/1997,24/09/1997,30/09/1997,FOMC,Phillips,-2.719740437,-1.1351523
126,17/10/1997,24/09/1997,30/09/1997,ATL,guynn,-2.719740437,-1.1291164
127,21/10/1997,24/09/1997,30/09/1997,RIC,broaddus,-2.719740437,-1.0754086
128,27/10/1997,24/09/1997,30/09/1997,RIC,broaddus,-2.719740437,-1.0837845
129,30/10/1997,24/09/1997,30/09/1997,FOMC,Phillips,-2.719740437,-1.0296867
130,30/10/1997,24/09/1997,30/09/1997,CLE,jordan,-2.719740437,-1.2075332
131,31/10/1997,24/09/1997,30/09/1997,FOMC,Meyer,-2.719740437,-1.0578347
132,04/11/1997,24/09/1997,30/09/1997,FOMC,Phillips,-2.719740437,-1.013465
133,05/11/1997,24/09/1997,30/09/1997,ATL,guynn,-2.719740437,-1.1591945
134,07/11/1997,06/11/1997,12/11/1997,FOMC,Greenspan,-3.419740437,-0.97727007
135,17/11/1997,06/11/1997,12/11/1997,NY,sp,-3.419740437,-1.0599325
136,01/12/1997,06/11/1997,12/11/1997,FOMC,Meyer,-3.419740437,-0.97840816
137,02/12/1997,06/11/1997,12/11/1997,FOMC,Greenspan,-3.419740437,-1.0472484
138,02/12/1997,06/11/1997,12/11/1997,NY,sp,-3.419740437,-0.85543424
139,03/12/1997,06/11/1997,12/11/1997,FOMC,Greenspan,-3.419740437,-1.0744857
140,15/12/1997,11/12/1997,16/12/1997,FOMC,Kelley,-1.819740437,-0.9835553
141,17/12/1997,11/12/1997,16/12/1997,RIC,broaddus,-1.819740437,-0.9802289
142,03/01/1998,11/12/1997,16/12/1997,FOMC,Greenspan,-1.819740437,-0.89309937
143,05/01/1998,11/12/1997,16/12/1997,ATL,guynn,-1.819740437,-0.9838865
144,08/01/1998,11/12/1997,16/12/1997,FOMC,Meyer,-1.819740437,-1.0913008
145,12/01/1998,11/12/1997,16/12/1997,FOMC,Greenspan,-1.819740437,-0.96600974
146,15/01/1998,11/12/1997,16/12/1997,NY,mcd,-1.819740437,-1.0440049
147,16/01/1998,11/12/1997,16/12/1997,FOMC,Greenspan,-1.819740437,-0.9936071
148,20/01/1998,11/12/1997,16/12/1997,MIN,stern,-1.819740437,-1.0087491
149,20/01/1998,11/12/1997,16/12/1997,PHI,boehne,-1.819740437,-1.0044872
150,22/01/1998,11/12/1997,16/12/1997,CLE,jordan,-1.819740437,-1.001251
151,22/01/1998,11/12/1997,16/12/1997,KC,hoenig,-1.819740437,-0.94198835
152,23/01/1998,11/12/1997,16/12/1997,NY,mcd,-1.819740437,-0.9632106
153,29/01/1998,28/01/1998,04/02/1998,MIN,stern,-2.019740437,-0.84167314
154,29/01/1998,28/01/1998,04/02/1998,KC,hoenig,-2.019740437,-0.87695086
155,06/02/1998,28/01/1998,04/02/1998,CLE,jordan,-2.019740437,-0.9483503
156,11/02/1998,28/01/1998,04/02/1998,FOMC,Kelley,-2.019740437,-0.85241425
157,17/02/1998,28/01/1998,04/02/1998,FOMC,Rivlin,-2.019740437,-0.7563445
158,17/02/1998,28/01/1998,04/02/1998,ATL,guynn,-2.019740437,-0.9125446
159,26/02/1998,28/01/1998,04/02/1998,FOMC,Greenspan,-2.019740437,-0.77003753
160,26/02/1998,28/01/1998,04/02/1998,PHI,boehne,-2.019740437,-0.9233154
161,27/02/1998,28/01/1998,04/02/1998,FOMC,Gramlich,-2.019740437,-0.7836262
162,27/02/1998,28/01/1998,04/02/1998,FOMC,Greenspan,-2.019740437,-0.87269354
163,02/03/1998,28/01/1998,04/02/1998,FOMC,Meyer,-2.019740437,-0.7797506
164,03/03/1998,28/01/1998,04/02/1998,FOMC,Greenspan,-2.019740437,-0.8964617
165,04/03/1998,28/01/1998,04/02/1998,ATL,guynn,-2.019740437,-0.8510365
166,04/03/1998,28/01/1998,04/02/1998,FOMC,Ferguson,-2.019740437,-1.0161185
167,06/03/1998,28/01/1998,04/02/1998,FOMC,Gramlich,-2.019740437,-0.7473667
168,09/03/1998,28/01/1998,04/02/1998,FOMC,Ferguson,-2.019740437,-0.84895
169,11/03/1998,28/01/1998,04/02/1998,MIN,stern,-2.019740437,-0.8372002
170,16/03/1998,28/01/1998,04/02/1998,FOMC,Meyer,-2.019740437,-0.8246147
171,17/03/1998,28/01/1998,04/02/1998,FOMC,Phillips,-2.019740437,-0.7716621
172,19/03/1998,28/01/1998,04/02/1998,FOMC,Rivlin,-2.019740437,-0.80112517
173,19/03/1998,28/01/1998,04/02/1998,FOMC,Ferguson,-2.019740437,-0.79005104
174,19/03/1998,28/01/1998,04/02/1998,KC,hoenig,-2.019740437,-0.89446676
175,20/03/1998,28/01/1998,04/02/1998,PHI,boehne,-2.019740437,-0.86172694
176,26/03/1998,25/03/1998,31/03/1998,BOS,minehan,-1.219740437,-0.85004723
177,26/03/1998,25/03/1998,31/03/1998,FOMC,Phillips,-1.219740437,-0.9086796
178,02/04/1998,25/03/1998,31/03/1998,FOMC,Greenspan,-1.219740437,-0.9137652
179,02/04/1998,25/03/1998,31/03/1998,FOMC,Meyer,-1.219740437,-0.81381816
180,04/04/1998,25/03/1998,31/03/1998,FOMC,Ferguson,-1.219740437,-0.7843574
181,07/04/1998,25/03/1998,31/03/1998,CLE,jordan,-1.219740437,-0.83938444
182,08/04/1998,25/03/1998,31/03/1998,NY,mcd,-1.219740437,-0.85031545
183,09/04/1998,25/03/1998,31/03/1998,FOMC,Meyer,-1.219740437,-0.8841736
184,16/04/1998,25/03/1998,31/03/1998,FOMC,Meyer,-1.219740437,-0.81166935
185,16/04/1998,25/03/1998,31/03/1998,FOMC,Ferguson,-1.219740437,-0.89808905
186,22/04/1998,25/03/1998,31/03/1998,KC,hoenig,-1.219740437,-0.8444554
187,23/04/1998,25/03/1998,31/03/1998,CLE,jordan,-1.219740437,-0.9759353
188,23/04/1998,25/03/1998,31/03/1998,FOMC,Rivlin,-1.219740437,-0.925955
189,24/04/1998,25/03/1998,31/03/1998,SF,parry,-1.219740437,-0.9066471
190,30/04/1998,25/03/1998,31/03/1998,SF,parry,-1.219740437,-0.83910215
191,30/04/1998,25/03/1998,31/03/1998,FOMC,Meyer,-1.219740437,-0.8915538
192,30/04/1998,25/03/1998,31/03/1998,NY,mcd,-1.219740437,-0.83328044
193,02/05/1998,25/03/1998,31/03/1998,FOMC,Greenspan,-1.219740437,-0.82721275
194,04/05/1998,25/03/1998,31/03/1998,ATL,guynn,-1.219740437,-0.8499361
195,04/05/1998,25/03/1998,31/03/1998,NY,mcd,-1.219740437,-0.8769977
196,07/05/1998,25/03/1998,31/03/1998,FOMC,Rivlin,-1.219740437,-0.8630922
197,07/05/1998,25/03/1998,31/03/1998,FOMC,Greenspan,-1.219740437,-0.88150805
198,11/05/1998,25/03/1998,31/03/1998,BOS,minehan,-1.219740437,-0.827403
199,12/05/1998,25/03/1998,31/03/1998,FOMC,Meyer,-1.219740437,-0.85420054
200,12/05/1998,25/03/1998,31/03/1998,FOMC,Rivlin,-1.219740437,-0.8338936
201,17/05/1998,14/05/1998,19/05/1998,BOS,minehan,-1.119740437,-0.6573327
202,20/05/1998,14/05/1998,19/05/1998,FOMC,Greenspan,-1.119740437,-0.5697294
203,21/05/1998,14/05/1998,19/05/1998,BOS,minehan,-1.119740437,-0.5895882
204,22/05/1998,14/05/1998,19/05/1998,ATL,guynn,-1.119740437,-0.6903804
205,02/06/1998,14/05/1998,19/05/1998,SF,parry,-1.119740437,-0.64987504
206,03/06/1998,14/05/1998,19/05/1998,FOMC,Meyer,-1.119740437,-0.576065
207,09/06/1998,14/05/1998,19/05/1998,FOMC,Meyer,-1.119740437,-0.74475956
208,13/06/1998,14/05/1998,19/05/1998,ATL,guynn,-1.119740437,-0.7501826
209,18/06/1998,14/05/1998,19/05/1998,FOMC,Rivlin,-1.119740437,-0.7902312
210,19/06/1998,14/05/1998,19/05/1998,CLE,jordan,-1.119740437,-0.6755786
211,25/06/1998,24/06/1998,01/07/1998,BOS,minehan,-1.319740437,1.2554884
212,09/07/1998,24/06/1998,01/07/1998,FOMC,Ferguson,-1.319740437,0.21802896
213,10/07/1998,24/06/1998,01/07/1998,FOMC,Greenspan,-1.319740437,1.0734804
214,15/07/1998,24/06/1998,01/07/1998,STL,poole,-1.319740437,0.34229168
215,20/07/1998,24/06/1998,01/07/1998,FOMC,Ferguson,-1.319740437,0.6172234
216,22/07/1998,24/06/1998,01/07/1998,NY,mcd,-1.319740437,0.42891368
217,28/08/1998,13/08/1998,18/08/1998,FOMC,Greenspan,-2.119740437,-0.5157272
218,03/09/1998,13/08/1998,18/08/1998,ATL,guynn,-2.119740437,-0.6800498
219,04/09/1998,13/08/1998,18/08/1998,FOMC,Greenspan,-2.119740437,-0.8410634
220,10/09/1998,13/08/1998,18/08/1998,SF,parry,-2.119740437,-1.0359143
221,11/09/1998,13/08/1998,18/08/1998,SF,parry,-2.119740437,-0.627568
222,14/09/1998,13/08/1998,18/08/1998,ATL,guynn,-2.119740437,-0.5942952
223,15/09/1998,13/08/1998,18/08/1998,SF,parry,-2.119740437,-0.5483104
224,15/09/1998,13/08/1998,18/08/1998,FOMC,Gramlich,-2.119740437,-0.85426384
225,16/09/1998,13/08/1998,18/08/1998,STL,poole,-2.119740437,-0.88171756
226,16/09/1998,13/08/1998,18/08/1998,CLE,jordan,-2.119740437,-0.5847547
227,17/09/1998,13/08/1998,18/08/1998,FOMC,Ferguson,-2.119740437,-0.9481988
228,17/09/1998,13/08/1998,18/08/1998,RIC,broaddus,-2.119740437,-0.6494307
229,18/09/1998,13/08/1998,18/08/1998,FOMC,Meyer,-2.119740437,-0.40337443
230,19/09/1998,13/08/1998,18/08/1998,DAL,poole,-2.119740437,-0.57663715
231,22/09/1998,13/08/1998,18/08/1998,CLE,jordan,-2.119740437,-1.0573431
232,22/09/1998,13/08/1998,18/08/1998,NY,mcd,-2.119740437,-0.5907673
233,28/09/1998,23/09/1998,29/09/1998,FOMC,Rivlin,-1.119740437,-0.75534236
234,29/09/1998,23/09/1998,29/09/1998,FOMC,Ferguson,-1.119740437,-0.7939466
235,01/10/1998,23/09/1998,29/09/1998,NY,mcd,-1.119740437,-0.8088946
236,05/10/1998,23/09/1998,29/09/1998,FOMC,Meyer,-1.119740437,-0.8183061
237,09/10/1998,23/09/1998,29/09/1998,SF,parry,-1.119740437,-0.9997428
238,13/10/1998,23/09/1998,29/09/1998,SF,parry,-1.119740437,-0.8275619
239,14/10/1998,23/09/1998,29/09/1998,FOMC,Ferguson,-1.119740437,-1.0976739
240,16/10/1998,23/09/1998,29/09/1998,FOMC,Ferguson,-1.119740437,-0.87617975
241,19/10/1998,23/09/1998,29/09/1998,NY,mcd,-1.119740437,-0.86301386
242,22/10/1998,23/09/1998,29/09/1998,STL,poole,-1.119740437,-0.892602
243,22/10/1998,23/09/1998,29/09/1998,NY,mcd,-1.119740437,-0.7590181
244,22/10/1998,23/09/1998,29/09/1998,FOMC,Meyer,-1.119740437,-0.79059225
245,22/10/1998,23/09/1998,29/09/1998,FOMC,Rivlin,-1.119740437,-0.95502585
246,22/10/1998,23/09/1998,29/09/1998,FOMC,Ferguson,-1.119740437,-0.85159343
247,26/10/1998,23/09/1998,29/09/1998,STL,poole,-1.119740437,-0.5423922
248,27/10/1998,23/09/1998,29/09/1998,FOMC,Ferguson,-1.119740437,-0.88027287
249,29/10/1998,23/09/1998,29/09/1998,FOMC,Kelley,-1.119740437,-0.7760424
250,05/11/1998,23/09/1998,29/09/1998,FOMC,Greenspan,-1.119740437,-1.0973381
251,06/11/1998,23/09/1998,29/09/1998,FOMC,Gramlich,-1.119740437,-0.7393763
252,12/11/1998,12/11/1998,17/11/1998,FOMC,Meyer,-1.819740437,-0.5181033
253,19/11/1998,12/11/1998,17/11/1998,DAL,poole,-1.819740437,-0.7347087
254,20/11/1998,12/11/1998,17/11/1998,BOS,minehan,-1.819740437,-0.67050916
255,23/11/1998,12/11/1998,17/11/1998,SF,parry,-1.819740437,-1.1653193
256,24/11/1998,12/11/1998,17/11/1998,NY,mcd,-1.819740437,-0.912024
257,28/11/1998,12/11/1998,17/11/1998,DAL,poole,-1.819740437,-0.5633831
258,03/12/1998,12/11/1998,17/11/1998,STL,poole,-1.819740437,-0.47023
259,08/12/1998,12/11/1998,17/11/1998,BOS,minehan,-1.819740437,-0.65686965
260,14/12/1998,12/11/1998,17/11/1998,NY,mcd,-1.819740437,-0.7488102
261,03/01/1999,16/12/1998,22/12/1998,FOMC,Ferguson,-2.619740437,-0.86846447
262,04/01/1999,16/12/1998,22/12/1998,FOMC,Meyer,-2.619740437,-0.83057636
263,04/01/1999,16/12/1998,22/12/1998,ATL,guynn,-2.619740437,-1.0076733
264,08/01/1999,16/12/1998,22/12/1998,BOS,minehan,-2.619740437,-0.89702785
265,11/01/1999,16/12/1998,22/12/1998,FOMC,Meyer,-2.619740437,-0.8324087
266,12/01/1999,16/12/1998,22/12/1998,STL,poole,-2.619740437,-0.86217666
267,15/01/1999,16/12/1998,22/12/1998,FOMC,Ferguson,-2.619740437,-0.87876916
268,15/01/1999,16/12/1998,22/12/1998,SF,parry,-2.619740437,-0.9824407
269,20/01/1999,16/12/1998,22/12/1998,NY,mcd,-2.619740437,-0.8508963
270,21/01/1999,16/12/1998,22/12/1998,BOS,minehan,-2.619740437,-0.8824807
271,21/01/1999,16/12/1998,22/12/1998,CLE,jordan,-2.619740437,-1.0542896
272,21/01/1999,16/12/1998,22/12/1998,STL,poole,-2.619740437,-0.70358413
273,21/01/1999,16/12/1998,22/12/1998,FOMC,Ferguson,-2.619740437,-0.92033917
274,21/01/1999,16/12/1998,22/12/1998,NY,mcd,-2.619740437,-0.8361427
275,25/01/1999,16/12/1998,22/12/1998,PHI,boehne,-2.619740437,-0.97026676
276,11/02/1999,28/01/1999,03/02/1999,FOMC,Ferguson,-3.619740437,-0.80732757
277,12/02/1999,28/01/1999,03/02/1999,STL,poole,-3.619740437,-0.8369272
278,16/02/1999,28/01/1999,03/02/1999,FOMC,Greenspan,-3.619740437,-0.6624131
279,24/02/1999,28/01/1999,03/02/1999,FOMC,Rivlin,-3.619740437,-0.6682909
280,25/02/1999,28/01/1999,03/02/1999,FOMC,Ferguson,-3.619740437,-0.5534367
281,25/02/1999,28/01/1999,03/02/1999,FOMC,Meyer,-3.619740437,-0.7746655
282,25/02/1999,28/01/1999,03/02/1999,PHI,boehne,-3.619740437,-0.9118641
283,26/02/1999,28/01/1999,03/02/1999,SF,parry,-3.619740437,-0.71365964
284,26/02/1999,28/01/1999,03/02/1999,MIN,stern,-3.619740437,-0.73745126
285,01/03/1999,28/01/1999,03/02/1999,FOMC,Rivlin,-3.619740437,-0.6211143
286,03/03/1999,28/01/1999,03/02/1999,NY,mcd,-3.619740437,-0.77483267
287,03/03/1999,28/01/1999,03/02/1999,FOMC,Ferguson,-3.619740437,-0.86381173
288,05/03/1999,28/01/1999,03/02/1999,PHI,boehne,-3.619740437,-0.8239858
289,08/03/1999,28/01/1999,03/02/1999,FOMC,Greenspan,-3.619740437,-0.65064925
290,08/03/1999,28/01/1999,03/02/1999,FOMC,Gramlich,-3.619740437,-0.7958063
291,09/03/1999,28/01/1999,03/02/1999,FOMC,Greenspan,-3.619740437,-0.611444
292,10/03/1999,28/01/1999,03/02/1999,FOMC,Kelley,-3.619740437,-0.6985259
293,12/03/1999,28/01/1999,03/02/1999,FOMC,Meyer,-3.619740437,-0.69882333
294,16/03/1999,28/01/1999,03/02/1999,STL,poole,-3.619740437,-0.15327165
295,16/03/1999,28/01/1999,03/02/1999,FOMC,Ferguson,-3.619740437,-0.6937709
296,16/03/1999,28/01/1999,03/02/1999,FOMC,Greenspan,-3.619740437,-1.0964832
297,17/03/1999,28/01/1999,03/02/1999,BOS,minehan,-3.619740437,-0.78743654
298,17/03/1999,28/01/1999,03/02/1999,NY,mcd,-3.619740437,-0.6570464
299,19/03/1999,28/01/1999,03/02/1999,FOMC,Greenspan,-3.619740437,-0.8067202
300,22/03/1999,28/01/1999,03/02/1999,ATL,guynn,-3.619740437,-0.8308161
301,23/03/1999,28/01/1999,03/02/1999,SF,parry,-3.619740437,-0.67155963
302,24/03/1999,24/03/1999,30/03/1999,NY,mcd,-0.119740437,-0.7953565
303,25/03/1999,24/03/1999,30/03/1999,KC,hoenig,-0.119740437,-0.8237511
304,25/03/1999,24/03/1999,30/03/1999,FOMC,Kelley,-0.119740437,-0.855759
